Movie Name,IMDB URL
Lage Raho Munna Bhai,http://www.imdb.com/title/tt0456144/
The Lake House,http://www.imdb.com/title/tt0410297/
Lake of Fire,http://www.imdb.com/title/tt3429692/
Lake Placid,http://www.imdb.com/title/tt0139414/
Lakeview Terrace,http://www.imdb.com/title/tt0947802/
The Land Before Time,http://www.imdb.com/title/tt0095489/
Land of the Lost,http://www.imdb.com/title/tt0457400/
Lara Croft: Tomb Raider,http://www.imdb.com/title/tt0146316/
Lara Croft: Tomb Raider: The Cradle of Life,http://www.imdb.com/title/tt0325703/
Larry Crowne,http://www.imdb.com/title/tt1583420/
Larry the Cable Guy: Health Inspector,http://www.imdb.com/title/tt0462395/
Lars and the Real Girl,http://www.imdb.com/title/tt0805564/
Last Action Hero,http://www.imdb.com/title/tt0107362/
The Last Airbender,http://www.imdb.com/title/tt0938283/
The Last Castle,http://www.imdb.com/title/tt0272020/
The Last Emperor,http://www.imdb.com/title/tt0093389/
The Last Exorcism Part II,http://www.imdb.com/title/tt2034139/
The Last Exorcism,http://www.imdb.com/title/tt1320244/
The Last Godfather,http://www.imdb.com/title/tt1584131/
Last Holiday,http://www.imdb.com/title/tt0408985/
The Last House on the Left,http://www.imdb.com/title/tt0844708/
Last I Heard,
The Last King of Scotland,http://www.imdb.com/title/tt0455590/
The Last Legion,http://www.imdb.com/title/tt0462396/
Last Man Standing,http://www.imdb.com/title/tt0116830/
The Last of the Mohicans,http://www.imdb.com/title/tt0104691/
Last Orders,http://www.imdb.com/title/tt0253200/
The Last Samurai,http://www.imdb.com/title/tt0325710/
The Last Shot,http://www.imdb.com/title/tt0357054/
The Last Sin Eater,http://www.imdb.com/title/tt0810928/
The Last Song,http://www.imdb.com/title/tt1294226/
The Last Stand,http://www.imdb.com/title/tt1549920/
The Last Station,http://www.imdb.com/title/tt0824758/
The Last Temptation of Christ,http://www.imdb.com/title/tt0095497/
Last Vegas,http://www.imdb.com/title/tt1204975/
The Last Waltz,http://www.imdb.com/title/tt0141539/
Låt den rätte komma in,
Latter Days,http://www.imdb.com/title/tt0345551/
Law Abiding Citizen,http://www.imdb.com/title/tt1197624/
Lawless,http://www.imdb.com/title/tt1212450/
The Lawnmower Man,http://www.imdb.com/title/tt0104692/
Lawrence of Arabia,http://www.imdb.com/title/tt0056172/
Laws of Attraction,http://www.imdb.com/title/tt0323033/
Layer Cake,http://www.imdb.com/title/tt0375912/
The League of Extraordinary Gentlemen,http://www.imdb.com/title/tt0311429/
A League of Their Own,http://www.imdb.com/title/tt0104694/
Leap Year,http://www.imdb.com/title/tt1216492/
Won't Back Down,http://www.imdb.com/title/tt1870529/
Leatherheads,http://www.imdb.com/title/tt0379865/
Leaves of Grass,http://www.imdb.com/title/tt1151359/
Leaving Las Vegas,http://www.imdb.com/title/tt0113627/
Das Leben der Anderen,
Left Behind,http://www.imdb.com/title/tt2467046/
Legal Eagles,http://www.imdb.com/title/tt0091396/
Legally Blonde,http://www.imdb.com/title/tt0250494/
"Legally Blonde 2: Red, White & Blonde",http://www.imdb.com/title/tt0333780/
Legend,http://www.imdb.com/title/tt0089469/
The Legend of Bagger Vance,http://www.imdb.com/title/tt0146984/
The Legend of Drunken Master,
The Legend of Hell's Gate:  An American Conspiracy,
The Legend of Hercules,http://www.imdb.com/title/tt1043726/
The Legend of the Lone Ranger,http://www.imdb.com/title/tt0082648/
The Legend of Zorro,http://www.imdb.com/title/tt0386140/
Legends of Oz: Dorothy's Return,
Legends of the Fall,http://www.imdb.com/title/tt0110322/
Legion,http://www.imdb.com/title/tt1038686/
The Lego Movie,http://www.imdb.com/title/tt1490017/
Lemony Snicket's A Series of Unfortunate Events,http://www.imdb.com/title/tt0339291/
Léon,
Let Me In,http://www.imdb.com/title/tt1228987/
Lethal Weapon,http://www.imdb.com/title/tt0093409/
Lethal Weapon 3,http://www.imdb.com/title/tt0104714/
Lethal Weapon 4,http://www.imdb.com/title/tt0122151/
Let's Be Cops,
Let's Go to Prison,http://www.imdb.com/title/tt0454987/
Let's Talk About Sex,http://www.imdb.com/title/tt0165857/
Letters from Iwo Jima,http://www.imdb.com/title/tt0498380/
Letters to God,http://www.imdb.com/title/tt1462054/
Letters to Juliet,http://www.imdb.com/title/tt0892318/
Liar Liar,http://www.imdb.com/title/tt0119528/
The Libertine,http://www.imdb.com/title/tt0375920/
License to Kill,
License to Wed,http://www.imdb.com/title/tt0762114/
L.I.E.,http://www.imdb.com/title/tt0242587/
Life,http://www.imdb.com/title/tt0123964/
The Life Aquatic with Steve Zissou,http://www.imdb.com/title/tt0362270/
Life as a House,http://www.imdb.com/title/tt0264796/
Life as We Know It,http://www.imdb.com/title/tt1055292/
Life Before Her Eyes,http://www.imdb.com/title/tt0815178/
Life During Wartime,http://www.imdb.com/title/tt0808526/
The Life of Brian,
The Life of David Gale,http://www.imdb.com/title/tt0289992/
Life of Pi,http://www.imdb.com/title/tt0454876/
"Life, or Something Like It",
Lifeforce,http://www.imdb.com/title/tt0089489/
Light It Up,http://www.imdb.com/title/tt0172726/
Like Crazy,http://www.imdb.com/title/tt1758692/
Like Mike,http://www.imdb.com/title/tt0308506/
Lilja 4-ever,
Lilo & Stitch,http://www.imdb.com/title/tt0275847/
Limbo,http://www.imdb.com/title/tt0164085/
The Limey,http://www.imdb.com/title/tt0165854/
Limitless,http://www.imdb.com/title/tt1219289/
Lincoln,http://www.imdb.com/title/tt0443272/
The Lincoln Lawyer,http://www.imdb.com/title/tt1189340/
The Lion King,http://www.imdb.com/title/tt0110357/
The Lion of Judah,http://www.imdb.com/title/tt1212022/
Lion of the Desert,http://www.imdb.com/title/tt0081059/
Lions for Lambs,http://www.imdb.com/title/tt0891527/
Lisa Picard is Famous,
Little Black Book,http://www.imdb.com/title/tt0361841/
Little Boy,http://www.imdb.com/title/tt1810683/
Little Children,http://www.imdb.com/title/tt0404203/
Little Fockers,http://www.imdb.com/title/tt0970866/
Little Man,http://www.imdb.com/title/tt2458724/
Little Miss Sunshine,http://www.imdb.com/title/tt0449059/
Little Nicky,http://www.imdb.com/title/tt0185431/
Little Shop of Horrors,http://www.imdb.com/title/tt0091419/
The Little Vampire,http://www.imdb.com/title/tt0192255/
Little Voice,http://www.imdb.com/title/tt0147004/
Little Women,http://www.imdb.com/title/tt0110367/
Live and Let Die,http://www.imdb.com/title/tt0070328/
Live Free or Die Hard,http://www.imdb.com/title/tt0337978/
The Living Daylights,http://www.imdb.com/title/tt0093428/
Living Out Loud,http://www.imdb.com/title/tt0120722/
The Lizzie McGuire Movie,http://www.imdb.com/title/tt0306841/
Loaded Weapon 1,http://www.imdb.com/title/tt0107659/
"Lock, Stock and Two Smoking Barrels",http://www.imdb.com/title/tt0120735/
Locker 13,http://www.imdb.com/title/tt1241226/
LOL,http://www.imdb.com/title/tt1592873/
Lolita,http://www.imdb.com/title/tt0056193/
Lolita (1962),
London,http://www.imdb.com/title/tt0449061/
London to Brighton,http://www.imdb.com/title/tt0490166/
The Lone Ranger,http://www.imdb.com/title/tt1210819/
Lone Star,http://www.imdb.com/title/tt0116905/
Lone Survivor,http://www.imdb.com/title/tt1091191/
Lone Wolf McQuade,http://www.imdb.com/title/tt0085862/
A Lonely Place to Die,http://www.imdb.com/title/tt1422136/
Lonesome Jim,http://www.imdb.com/title/tt0385056/
The Long Kiss Goodnight,http://www.imdb.com/title/tt0116908/
The Long Riders,http://www.imdb.com/title/tt0081071/
The Longest Day,http://www.imdb.com/title/tt0056197/
The Longest Yard,http://www.imdb.com/title/tt0398165/
The Longshots,http://www.imdb.com/title/tt1091751/
Looney Tunes: Back in Action,http://www.imdb.com/title/tt0318155/
Looper,http://www.imdb.com/title/tt1276104/
Doctor Seuss' The Lorax,
The Lord of the Rings: The Fellowship of the Ring,http://www.imdb.com/title/tt0120737/
The Lord of the Rings: The Return of the King,http://www.imdb.com/title/tt0167260/
The Lord of the Rings: The Two Towers,http://www.imdb.com/title/tt0167261/
Lord of War,http://www.imdb.com/title/tt0399295/
The Lords of Dogtown,
Loser,http://www.imdb.com/title/tt0217630/
The Losers,http://www.imdb.com/title/tt0480255/
Losin' It,http://www.imdb.com/title/tt0085868/
Lost and Found,http://www.imdb.com/title/tt0079486/
The Lost Boys,http://www.imdb.com/title/tt0093437/
The Lost City,http://www.imdb.com/title/tt0343996/
Lost In Space,http://www.imdb.com/title/tt0120738/
Lost in Translation,http://www.imdb.com/title/tt0335266/
The Lost Skeleton of Cadavra,http://www.imdb.com/title/tt0307109/
Lost Souls,http://www.imdb.com/title/tt0160484/
The Lost World: Jurassic Park,http://www.imdb.com/title/tt0119567/
A Lot Like Love,http://www.imdb.com/title/tt0391304/
Lottery Ticket,http://www.imdb.com/title/tt0979434/
Love Actually,http://www.imdb.com/title/tt0314331/
Love and Basketball,
Love and Death,http://www.imdb.com/title/tt0073312/
Love and Death on Long Island,http://www.imdb.com/title/tt0119574/
Love and Other Catastrophes,http://www.imdb.com/title/tt0116931/
Love and Other Drugs,
The Love Guru,http://www.imdb.com/title/tt0811138/
Love Happens,http://www.imdb.com/title/tt0899106/
Love in the Time of Cholera,http://www.imdb.com/title/tt0484740/
Love Jones,http://www.imdb.com/title/tt0119572/
The Love Letter,http://www.imdb.com/title/tt0166252/
Love Letters,http://www.imdb.com/title/tt0085871/
Love Lisa,
Love Me Tender,http://www.imdb.com/title/tt0049452/
Love Ranch,http://www.imdb.com/title/tt1125929/
Love Stinks,http://www.imdb.com/title/tt0188863/
The Loved Ones,http://www.imdb.com/title/tt1316536/
Lovely and Amazing,
The Lovely Bones,http://www.imdb.com/title/tt0380510/
Loving Annabelle,http://www.imdb.com/title/tt0323120/
A Low Down Dirty Shame,http://www.imdb.com/title/tt0110399/
Lucky Dog,http://www.imdb.com/title/tt3149360/
Lucky Number Slevin,http://www.imdb.com/title/tt0425210/
Lucky Numbers,http://www.imdb.com/title/tt0219952/
The Lucky One,http://www.imdb.com/title/tt1327194/
The Lucky Ones,http://www.imdb.com/title/tt0981072/
Lucky You,http://www.imdb.com/title/tt0338216/
Lucy,http://www.imdb.com/title/tt2872732/
Luminarias,http://www.imdb.com/title/tt0160498/
Luther,http://www.imdb.com/title/tt0309820/
G-Force,http://www.imdb.com/title/tt0436339/
G.I. Jane,http://www.imdb.com/title/tt0119173/
G.I. Joe: The Rise of Cobra,http://www.imdb.com/title/tt1046173/
G.I. Joe: Retaliation,http://www.imdb.com/title/tt1583421/
Gabriela,http://www.imdb.com/title/tt0085575/
Gake no ue no Ponyo,
Galaxy Quest,http://www.imdb.com/title/tt0177789/
The Gambler,http://www.imdb.com/title/tt2039393/
The Game of Their Lives,http://www.imdb.com/title/tt0354595/
The Game Plan,http://www.imdb.com/title/tt0492956/
The Game,http://www.imdb.com/title/tt0119174/
Gamer,http://www.imdb.com/title/tt1034032/
Gandhi,http://www.imdb.com/title/tt0083987/
"Gandhi, My Father",http://www.imdb.com/title/tt0459293/
Gangs of New York,http://www.imdb.com/title/tt0217505/
Gangster Squad,http://www.imdb.com/title/tt1321870/
Garden State,http://www.imdb.com/title/tt0333766/
Garfield,http://www.imdb.com/title/tt0356634/
The Gatekeepers,
Gattaca,http://www.imdb.com/title/tt0119177/
The General's Daughter,http://www.imdb.com/title/tt0144214/
Gentleman's Agreement,http://www.imdb.com/title/tt0039416/
Gentlemen Broncos,http://www.imdb.com/title/tt1161418/
Geograf globus propil,
George A. Romero's Land of the Dead,
George A. Romero's Survival of the Dead,
George Of The Jungle,http://www.imdb.com/title/tt0119190/
Georgia Rule,http://www.imdb.com/title/tt0791304/
Gerry,http://www.imdb.com/title/tt0302674/
Get Carter,http://www.imdb.com/title/tt0208988/
Get Him to the Greek,http://www.imdb.com/title/tt1226229/
Get on the Bus,http://www.imdb.com/title/tt0116404/
Get on Up,http://www.imdb.com/title/tt2473602/
Get Over It,http://www.imdb.com/title/tt0192071/
Get Real,http://www.imdb.com/title/tt0162973/
Get Rich or Die Tryin',http://www.imdb.com/title/tt0430308/
Get Shorty,http://www.imdb.com/title/tt0113161/
Get Smart,http://www.imdb.com/title/tt0425061/
Getaway,http://www.imdb.com/title/tt2167202/
Gettysburg,http://www.imdb.com/title/tt0107007/
Ghost,http://www.imdb.com/title/tt0099653/
The Ghost and the Darkness,http://www.imdb.com/title/tt0116409/
Ghost Dog: Way of the Samurai,
Ghost Rider,http://www.imdb.com/title/tt0259324/
Ghost Rider: Spirit of Vengeance,http://www.imdb.com/title/tt1071875/
Ghost Ship,http://www.imdb.com/title/tt0288477/
The Ghost Writer,http://www.imdb.com/title/tt1139328/
Ghost Town,http://www.imdb.com/title/tt0995039/
Ghost World,http://www.imdb.com/title/tt0162346/
Ghostbusters,
Ghosts of Mississippi,http://www.imdb.com/title/tt0116410/
The Gift,http://www.imdb.com/title/tt0219699/
Gigli,http://www.imdb.com/title/tt0299930/
Girl 6,http://www.imdb.com/title/tt0116414/
"Girl, Interrupted",http://www.imdb.com/title/tt0172493/
The Girl Next Door,http://www.imdb.com/title/tt0265208/
Girl with a Pearl Earring,http://www.imdb.com/title/tt0335119/
The Girl with the Dragon Tattoo,http://www.imdb.com/title/tt1568346/
The Giver,http://www.imdb.com/title/tt0435651/
Gladiator,http://www.imdb.com/title/tt0172495/
The Glass House,http://www.imdb.com/title/tt0221218/
Glee: The 3D Concert Movie,
Glengarry Glen Ross,http://www.imdb.com/title/tt0104348/
The Glimmer Man,http://www.imdb.com/title/tt0116421/
Glitter,http://www.imdb.com/title/tt0118589/
Gloria,http://www.imdb.com/title/tt0080798/
Glory,http://www.imdb.com/title/tt0097441/
Gnomeo and Juliet,
Go!,
Goal! The Dream Begins,
The Godfather: Part III,http://www.imdb.com/title/tt0099674/
Gods and Generals,http://www.imdb.com/title/tt0279111/
Gods and Monsters,http://www.imdb.com/title/tt0120684/
God's Army,http://www.imdb.com/title/tt0238247/
God's Not Dead,
Godsend,http://www.imdb.com/title/tt0335121/
Godzilla,http://www.imdb.com/title/tt0831387/
Godzilla,http://www.imdb.com/title/tt0831387/
Godzilla 2000,
Going the Distance,http://www.imdb.com/title/tt1322312/
The Golden Child,http://www.imdb.com/title/tt0091129/
Goldeneye,http://www.imdb.com/title/tt0113189/
Goldfinger,http://www.imdb.com/title/tt0058150/
"Gone, Baby, Gone",http://www.imdb.com/title/tt0452623/
Gone in 60 Seconds,http://www.imdb.com/title/tt0071571/
Gone with the Wind,http://www.imdb.com/title/tt0031381/
Good,http://www.imdb.com/title/tt0436364/
Good Boy!,http://www.imdb.com/title/tt0326900/
Good Dick,http://www.imdb.com/title/tt0944101/
The Good German,http://www.imdb.com/title/tt0452624/
The Good Girl,http://www.imdb.com/title/tt0279113/
The Good Guy,http://www.imdb.com/title/tt1247662/
The Good Heart,http://www.imdb.com/title/tt0808285/
Good Luck Chuck,http://www.imdb.com/title/tt0452625/
Good Morning Vietnam,
"Good Night, and Good Luck",
The Good Night,http://www.imdb.com/title/tt0484111/
The Good Thief,http://www.imdb.com/title/tt0281820/
Good Will Hunting,http://www.imdb.com/title/tt0119217/
A Good Year,http://www.imdb.com/title/tt0401445/
Goodbye Bafana,
"Goodbye, Lenin!",
Goodfellas,http://www.imdb.com/title/tt0099685/
"The Goods: Live Hard, Sell Hard",http://www.imdb.com/title/tt1092633/
Gory Gory Hallelujah,http://www.imdb.com/title/tt0396041/
Gosford Park,http://www.imdb.com/title/tt0280707/
The Gospel of John,http://www.imdb.com/title/tt3454828/
Gossip,http://www.imdb.com/title/tt0176783/
Grace,http://www.imdb.com/title/tt1220213/
The Grace Card,http://www.imdb.com/title/tt1544600/
Grace Unplugged,http://www.imdb.com/title/tt2349460/
Gracie,http://www.imdb.com/title/tt0441007/
Graduation Day,http://www.imdb.com/title/tt0082467/
Gran Torino,http://www.imdb.com/title/tt1205489/
The Grand,http://www.imdb.com/title/tt0427998/
Grand Theft Parsons,http://www.imdb.com/title/tt0338075/
Grandma's Boy,http://www.imdb.com/title/tt0456554/
Grave Encounters,http://www.imdb.com/title/tt1703199/
Gravity,http://www.imdb.com/title/tt1454468/
Grease,http://www.imdb.com/title/tt0077631/
The Great Debaters,http://www.imdb.com/title/tt0427309/
The Great Escape,http://www.imdb.com/title/tt0057115/
The Great Gatsby,http://www.imdb.com/title/tt1343092/
The Great Gatsby,http://www.imdb.com/title/tt1343092/
The Great Raid,http://www.imdb.com/title/tt0326905/
The Greatest Game Ever Played,http://www.imdb.com/title/tt0388980/
POM Wonderful Presents: The Greatest Movie Ever Sold,
The Greatest Story Ever Told,http://www.imdb.com/title/tt0059245/
The Greatest,http://www.imdb.com/title/tt1226232/
The Green Hornet,http://www.imdb.com/title/tt0990407/
Green Lantern,http://www.imdb.com/title/tt1133985/
The Green Mile,http://www.imdb.com/title/tt0120689/
Green Zone,http://www.imdb.com/title/tt0947810/
Gremlins,http://www.imdb.com/title/tt0087363/
Gremlins 2: The New Batch,http://www.imdb.com/title/tt0099700/
The Grey,http://www.imdb.com/title/tt1601913/
Gridiron Gang,http://www.imdb.com/title/tt0421206/
Grindhouse,http://www.imdb.com/title/tt0462322/
Grip: A Criminal's Story,http://www.imdb.com/title/tt1230136/
Grizzly,http://www.imdb.com/title/tt1694021/
Groove,http://www.imdb.com/title/tt0212974/
Grosse Pointe Blank,http://www.imdb.com/title/tt0119229/
Groundhog Day,http://www.imdb.com/title/tt0107048/
Grown Ups,http://www.imdb.com/title/tt1375670/
Grown Ups 2,http://www.imdb.com/title/tt2191701/
The Grudge 2,http://www.imdb.com/title/tt0433386/
Grudge Match,http://www.imdb.com/title/tt1661382/
The Grudge,http://www.imdb.com/title/tt0391198/
The Guard,http://www.imdb.com/title/tt1540133/
Legend of the Guardians: The Owls of Ga'Hoole 3D,
Guardians of the Galaxy,http://www.imdb.com/title/tt2015381/
La Guerre du feu,
Guess Who,http://www.imdb.com/title/tt0372237/
Guiana 1838,http://www.imdb.com/title/tt0428609/
The Guilt Trip,http://www.imdb.com/title/tt1694020/
Gulliver's Travels,http://www.imdb.com/title/tt1320261/
Gun Shy,http://www.imdb.com/title/tt0171356/
The Guru,http://www.imdb.com/title/tt0280720/
A Guy Named Joe,http://www.imdb.com/title/tt0035959/
A Guy Thing,http://www.imdb.com/title/tt0295289/
Gwoemul,
3,
3 Backyards,http://www.imdb.com/title/tt1314190/
3 Men and a Baby,http://www.imdb.com/title/tt0094137/
3 Ninjas Kick Back,http://www.imdb.com/title/tt0109015/
3 Strikes,http://www.imdb.com/title/tt0199290/
30 Days of Night,http://www.imdb.com/title/tt0389722/
30 Minutes or Less,http://www.imdb.com/title/tt1622547/
300,http://www.imdb.com/title/tt0416449/
300: Rise of an Empire,http://www.imdb.com/title/tt1253863/
3000 Miles to Graceland,http://www.imdb.com/title/tt0233142/
3:10 to Yuma,http://www.imdb.com/title/tt0381849/
J. Edgar,http://www.imdb.com/title/tt1616195/
Jack,http://www.imdb.com/title/tt0116669/
Jack and Jill,http://www.imdb.com/title/tt0810913/
